ticker,asset_class,sector_gics,etf_proxy,source,note
TRIP,stock,Consumer Discretionary,XLY,yfinance,
TRIT,stock,Information Technology,XLK,llm,
TRMB,stock,Information Technology,XLK,yfinance,
TRMK,stock,Financials,XLF,yfinance,
TRN,stock,Industrials,XLI,yfinance,
TRNO,stock,Real Estate,XLRE,yfinance,
TROW,stock,Financials,XLF,yfinance,
TROX,stock,Materials,XLB,yfinance,
TROY,stock,Materials,XLB,llm,
TRP,stock,Energy,XLE,yfinance,
TRS,stock,Consumer Discretionary,XLY,yfinance,
TRU,stock,Financials,XLF,yfinance,
TRUMY,stock,Health Care,XLV,yfinance,
TRUP,stock,Financials,XLF,yfinance,
TRV,stock,Financials,XLF,yfinance,
TRW,stock,Consumer Discretionary,XLY,llm,
TRXC,stock,Health Care,XLV,llm,
TRYIY,stock,Consumer Discretionary,XLY,yfinance,
TS,stock,Energy,XLE,yfinance,
TSC,stock,Financials,XLF,llm,
TSCDF,stock,Consumer Staples,XLP,yfinance,
TSCDY,stock,Consumer Staples,XLP,yfinance,
TSCIX,unknown,,,none,
TSCO,stock,Consumer Discretionary,XLY,yfinance,
TSEM,stock,Information Technology,XLK,yfinance,
TSIIX,unknown,,,none,
TSLA,stock,Consumer Discretionary,XLY,yfinance,
TSM,stock,Information Technology,XLK,yfinance,
TSN,stock,Consumer Staples,XLP,yfinance,
TSNU,unknown,,,none,
TSO,stock,Energy,XLE,llm,
TSPT,stock,Health Care,XLV,llm,
TSS,stock,Information Technology,XLK,llm,
TT,stock,Industrials,XLI,yfinance,
TTAN,stock,Information Technology,XLK,yfinance,
TTC,stock,Industrials,XLI,yfinance,
TTD,stock,Communication Services,XLC,yfinance,
TTDKY,stock,Information Technology,XLK,yfinance,
TTE,stock,Energy,XLE,yfinance,
TTEK,stock,Industrials,XLI,yfinance,
TTFS,stock,Financials,XLF,llm,
TTM,stock,Consumer Discretionary,XLY,llm,
TTNDY,stock,Industrials,XLI,yfinance,
TTP,stock,Financials,XLF,llm,
TTS,stock,Consumer Staples,XLP,llm,
TTWO,stock,Communication Services,XLC,yfinance,
TU,stock,Communication Services,XLC,yfinance,
TUES,stock,Consumer Discretionary,XLY,llm,
TUMI,stock,Consumer Discretionary,XLY,llm,
TUP,stock,Consumer Discretionary,XLY,llm,
TV,stock,Communication Services,XLC,yfinance,
TVPT,stock,Information Technology,XLK,llm,
TVTY,stock,Health Care,XLV,llm,
TW,stock,Financials,XLF,yfinance,
TWC,stock,Communication Services,XLC,llm,
TWKS,stock,Information Technology,XLK,llm,
TWLO,stock,Information Technology,XLK,yfinance,
TWO,stock,Real Estate,XLRE,yfinance,
TWOU,stock,Consumer Discretionary,XLY,llm,
TWST,stock,Health Care,XLV,yfinance,
TWTR,stock,Communication Services,XLC,llm,
TWX,stock,Communication Services,XLC,llm,
TX,stock,Materials,XLB,yfinance,
TXI,stock,Materials,XLB,llm,
TXN,stock,Information Technology,XLK,yfinance,
TXNM,stock,Utilities,XLU,yfinance,
TXRH,stock,Consumer Discretionary,XLY,yfinance,
TXT,stock,Industrials,XLI,yfinance,
TYC,stock,Industrials,XLI,llm,
TYG,stock,Financials,XLF,yfinance,
TYL,stock,Information Technology,XLK,yfinance,
TYPE,stock,Information Technology,XLK,llm,
TZA,etf_broad,,TZA,audit,ETF diversifié/obligataire/commodities — pas de secteur GICS
U,stock,Information Technology,XLK,yfinance,
UA,stock,Consumer Discretionary,XLY,yfinance,
UA-C,stock,Consumer Discretionary,XLY,llm,
UAA,stock,Consumer Discretionary,XLY,yfinance,
UAL,stock,Industrials,XLI,yfinance,
UALAQ,stock,Industrials,XLI,llm,
UAN,stock,Materials,XLB,yfinance,
UBA,stock,Real Estate,XLRE,llm,
UBER,stock,Information Technology,XLK,yfinance,
UBIX,unknown,,,none,
UBNK,stock,Financials,XLF,llm,
UBNT,stock,Information Technology,XLK,llm,
UBS,stock,Financials,XLF,yfinance,
UBSH,stock,Financials,XLF,llm,
UBSI,stock,Financials,XLF,yfinance,
UCB,stock,Financials,XLF,yfinance,
UCBJY,stock,Health Care,XLV,yfinance,
UCIA,unknown,,,none,
UCON,stock,Industrials,XLI,llm,
UCP,stock,Consumer Discretionary,XLY,llm,
UCTT,stock,Information Technology,XLK,yfinance,
UDR,stock,Real Estate,XLRE,yfinance,
UE,stock,Real Estate,XLRE,yfinance,
UEC,stock,Energy,XLE,yfinance,
UFHI,stock,Financials,XLF,llm,
UFI,stock,Consumer Discretionary,XLY,yfinance,
UFPI,stock,Materials,XLB,yfinance,
UFS,stock,Materials,XLB,llm,
UGI,stock,Utilities,XLU,yfinance,
UGRO,stock,Communication Services,XLC,yfinance,
UHAL,stock,Industrials,XLI,yfinance,
UHALB,stock,Industrials,XLI,llm,
UHID,unknown,,,none,
UHR,stock,Consumer Discretionary,XLY,llm,
UHS,stock,Health Care,XLV,yfinance,
UI,stock,Information Technology,XLK,yfinance,
UIS,stock,Information Technology,XLK,yfinance,
UL,stock,Consumer Staples,XLP,yfinance,
ULTA,stock,Consumer Discretionary,XLY,yfinance,
ULTI,stock,Information Technology,XLK,llm,
UMBF,stock,Financials,XLF,yfinance,
UMC,stock,Information Technology,XLK,yfinance,
UMICY,stock,Industrials,XLI,yfinance,
UMPQ,stock,Financials,XLF,llm,
UMR,unknown,,,none,
UN,stock,Consumer Staples,XLP,llm,
UNCA,stock,Consumer Staples,XLP,llm,
UNCFF,stock,Financials,XLF,yfinance,
UNCHF,stock,Consumer Staples,XLP,yfinance,
UNCRY,stock,Financials,XLF,yfinance,
UNF,stock,Industrials,XLI,yfinance,
UNFI,stock,Consumer Staples,XLP,yfinance,
UNH,stock,Health Care,XLV,yfinance,
UNICY,stock,Consumer Staples,XLP,yfinance,
UNIT,stock,Real Estate,XLRE,yfinance,
UNM,stock,Financials,XLF,yfinance,
UNP,stock,Industrials,XLI,yfinance,
UNRDY,stock,Consumer Staples,XLP,llm,
UNT,stock,Energy,XLE,llm,
UNVGY,stock,Communication Services,XLC,yfinance,
UNVR,stock,Industrials,XLI,llm,
UOVEY,stock,Financials,XLF,yfinance,
UPHN,stock,Health Care,XLV,llm,
UPL,stock,Energy,XLE,llm,
UPLD,stock,Information Technology,XLK,yfinance,
UPLM,unknown,,,none,
UPMKF,stock,Materials,XLB,yfinance,
UPMKY,stock,Materials,XLB,llm,
UPMMY,stock,Materials,XLB,yfinance,
UPS,stock,Industrials,XLI,yfinance,
UPST,stock,Financials,XLF,yfinance,
URA,stock,Energy,XLE,llm,
URBN,stock,Consumer Discretionary,XLY,yfinance,
URI,stock,Industrials,XLI,yfinance,
URIRP,stock,Industrials,XLI,llm,
URNM,stock,Energy,XLE,llm,
URS,stock,Industrials,XLI,llm,
USAB,unknown,,,none,
USAC,stock,Energy,XLE,yfinance,
USB,stock,Financials,XLF,yfinance,
USBI,unknown,,,none,
USDP,stock,Industrials,XLI,yfinance,
USFD,stock,Consumer Staples,XLP,yfinance,
USFR,etf_broad,,USFR,audit,ETF diversifié/obligataire/commodities — pas de secteur GICS
USG,stock,Materials,XLB,llm,
USIG,unknown,,,none,
USMC,stock,Financials,XLF,llm,
USMV,etf_broad,,USMV,audit,ETF diversifié/obligataire/commodities — pas de secteur GICS
USNC,stock,Health Care,XLV,llm,
USO,etf_broad,,USO,audit,ETF diversifié/obligataire/commodities — pas de secteur GICS
USPH,stock,Health Care,XLV,yfinance,
UTGN,stock,Financials,XLF,yfinance,
UTHR,stock,Health Care,XLV,yfinance,
UTX,stock,Industrials,XLI,llm,
UTZ,stock,Consumer Staples,XLP,yfinance,
UUGRY,stock,Utilities,XLU,yfinance,
UUUU,stock,Energy,XLE,yfinance,
UVE,stock,Financials,XLF,yfinance,
UVSP,stock,Financials,XLF,yfinance,
UVV,stock,Consumer Staples,XLP,yfinance,
V,stock,Financials,XLF,yfinance,
VABK,stock,Financials,XLF,yfinance,
VAC,stock,Consumer Discretionary,XLY,yfinance,
VACNY,stock,Industrials,XLI,yfinance,
VADDX,unknown,,,none,
VAIAF,stock,Information Technology,XLK,yfinance,
VAL,stock,Energy,XLE,yfinance,
VALE,stock,Materials,XLB,yfinance,
VAR,stock,Health Care,XLV,llm,
VAST,stock,Information Technology,XLK,llm,
VAW,stock,Materials,XLB,llm,
VAXX,stock,Health Care,XLV,yfinance,
VB,etf_broad,,VB,audit,ETF diversifié/obligataire/commodities — pas de secteur GICS
VBNK,stock,Financials,XLF,yfinance,
VBTX,stock,Financials,XLF,llm,
VC,stock,Consumer Discretionary,XLY,yfinance,
VCA,stock,Health Care,XLV,llm,
VCISY,stock,Industrials,XLI,yfinance,
VCIT,etf_broad,,VCIT,audit,ETF diversifié/obligataire/commodities — pas de secteur GICS
VCLT,etf_broad,,VCLT,audit,ETF diversifié/obligataire/commodities — pas de secteur GICS
VCR,stock,Consumer Discretionary,XLY,llm,
VCRA,stock,Health Care,XLV,llm,
VCSH,etf_broad,,VCSH,audit,ETF diversifié/obligataire/commodities — pas de secteur GICS
VCTR,stock,Financials,XLF,yfinance,
VCYT,stock,Health Care,XLV,yfinance,
VDC,stock,Consumer Staples,XLP,llm,
VDE,stock,Energy,XLE,llm,
VDMCY,stock,Communication Services,XLC,yfinance,
VEA,etf_broad,,VEA,audit,ETF diversifié/obligataire/commodities — pas de secteur GICS
VEEV,stock,Health Care,XLV,yfinance,
VEOEY,stock,Industrials,XLI,yfinance,
VER,stock,Real Estate,XLRE,llm,
VERX,stock,Information Technology,XLK,yfinance,
VET,stock,Energy,XLE,yfinance,
VEVIX,unknown,,,none,
VFC,stock,Consumer Discretionary,XLY,yfinance,
VFH,stock,Financials,XLF,llm,
VFIJX,unknown,,,none,
VFP,unknown,,,none,
VG,stock,Energy,XLE,yfinance,
VGK,unknown,,,none,
VGR,stock,Consumer Staples,XLP,llm,
VGRAX,unknown,,,none,
VGT,stock,Information Technology,XLK,llm,
VHT,stock,Health Care,XLV,llm,
VIAB,stock,Communication Services,XLC,llm,
VIAC,stock,Communication Services,XLC,llm,
VIASP,stock,Utilities,XLU,yfinance,
VIAV,stock,Information Technology,XLK,yfinance,
VICI,stock,Real Estate,XLRE,yfinance,
VICR,stock,Information Technology,XLK,yfinance,
VIG,etf_broad,,VIG,audit,ETF diversifié/obligataire/commodities — pas de secteur GICS
VIK,stock,Consumer Discretionary,XLY,yfinance,
VILLX,unknown,,,none,
VIOT,stock,Consumer Discretionary,XLY,yfinance,
VIV,stock,Communication Services,XLC,yfinance,
VIV-V,unknown,,,none,
VIVHY,stock,Communication Services,XLC,yfinance,
VIVO,stock,Information Technology,XLK,yfinance,
VIXY,etf_broad,,VIXY,audit,ETF diversifié/obligataire/commodities — pas de secteur GICS
VLEEY,stock,Consumer Discretionary,XLY,yfinance,
VLKPY,stock,Consumer Discretionary,XLY,llm,
VLO,stock,Energy,XLE,yfinance,
VLP,stock,Energy,XLE,llm,
VLRS,stock,Industrials,XLI,yfinance,
VLTO,stock,Industrials,XLI,yfinance,
VLUE,etf_broad,,VLUE,audit,ETF diversifié/obligataire/commodities — pas de secteur GICS
VLVLY,stock,Industrials,XLI,yfinance,
VLY,stock,Financials,XLF,yfinance,
VMC,stock,Materials,XLB,yfinance,
VMI,stock,Industrials,XLI,yfinance,
VMIIX,unknown,,,none,
VMW,stock,Information Technology,XLK,llm,
VNCE,stock,Consumer Discretionary,XLY,yfinance,
VNO,stock,Real Estate,XLRE,yfinance,
VNOM,stock,Energy,XLE,yfinance,
VNQ,etf_sector,,XLRE,manuel,ETF Vanguard immobilier — reclassé (2026-08-11)
VNQI,stock,Real Estate,XLRE,llm,
VNR,stock,Energy,XLE,llm,
VNT,stock,Information Technology,XLK,yfinance,
VNTV,stock,Information Technology,XLK,llm,
VO,etf_broad,,VO,audit,ETF diversifié/obligataire/commodities — pas de secteur GICS
VOD,stock,Communication Services,XLC,yfinance,
VODPD,stock,Communication Services,XLC,llm,
VODPF,stock,Communication Services,XLC,yfinance,
VOE,etf_broad,,VOE,audit,ETF diversifié/obligataire/commodities — pas de secteur GICS
VOLVY,stock,Industrials,XLI,llm,
VONE,unknown,,,none,
VONOY,stock,Real Estate,XLRE,yfinance,
VOO,etf_broad,,VOO,audit,ETF diversifié/obligataire/commodities — pas de secteur GICS
VOPKY,stock,Energy,XLE,yfinance,
VOT,etf_broad,,VOT,audit,ETF diversifié/obligataire/commodities — pas de secteur GICS
VOX,etf_sector,,XLC,manuel,ETF Vanguard communication — reclassé (2026-08-11)
VOYA,stock,Financials,XLF,yfinance,
VOYG,stock,Industrials,XLI,yfinance,
VPFG,stock,Financials,XLF,llm,
VPG,stock,Information Technology,XLK,yfinance,
VPMAX,unknown,,,none,
VPU,stock,Utilities,XLU,llm,
VR,stock,Financials,XLF,llm,
VRAI,stock,Real Estate,XLRE,llm,
VRAY,stock,Health Care,XLV,llm,
VRE,stock,Real Estate,XLRE,yfinance,
VRM,stock,Financials,XLF,yfinance,
VRNG,stock,Information Technology,XLK,llm,
VRNS,stock,Information Technology,XLK,yfinance,
VRNT,stock,Information Technology,XLK,yfinance,
VRP,unknown,,,none,
VRSK,stock,Industrials,XLI,yfinance,
VRSN,stock,Information Technology,XLK,yfinance,
VRT,stock,Industrials,XLI,yfinance,
VRTS,stock,Financials,XLF,yfinance,
VRTU,stock,Information Technology,XLK,llm,
VRTX,stock,Health Care,XLV,yfinance,
VRX,stock,Health Care,XLV,llm,
VSAR,stock,Health Care,XLV,llm,
VSAT,stock,Information Technology,XLK,yfinance,
VSCO,stock,Consumer Discretionary,XLY,yfinance,
VSEC,stock,Industrials,XLI,yfinance,
VSH,stock,Information Technology,XLK,yfinance,
VSI,stock,Consumer Staples,XLP,llm,
VSLR,stock,Energy,XLE,llm,
VSM,unknown,,,none,
VSMIX,unknown,,,none,
VSNT,stock,Communication Services,XLC,yfinance,
VSNTV,unknown,,,none,
VST,stock,Utilities,XLU,yfinance,
VSTO,stock,Consumer Discretionary,XLY,llm,
VTEX,stock,Information Technology,XLK,yfinance,
VTI,etf_broad,,VTI,audit,ETF diversifié/obligataire/commodities — pas de secteur GICS
VTIP,etf_broad,,VTIP,audit,ETF diversifié/obligataire/commodities — pas de secteur GICS
VTKLY,stock,Information Technology,XLK,yfinance,
VTNR,stock,Energy,XLE,llm,
VTOL,stock,Energy,XLE,yfinance,
VTR,stock,Real Estate,XLRE,yfinance,
VTRS,stock,Health Care,XLV,yfinance,
VTRSV,unknown,,,none,
VTS,stock,Energy,XLE,yfinance,
VTTI,stock,Energy,XLE,llm,
VTV,etf_broad,,VTV,audit,ETF diversifié/obligataire/commodities — pas de secteur GICS
VUG,etf_broad,,VUG,audit,ETF diversifié/obligataire/commodities — pas de secteur GICS
VUZI,stock,Information Technology,XLK,yfinance,
VV,etf_broad,,VV,audit,ETF diversifié/obligataire/commodities — pas de secteur GICS
VVC,stock,Utilities,XLU,llm,
VVI,stock,Industrials,XLI,llm,
VVNT,stock,Information Technology,XLK,llm,
VVV,stock,Consumer Discretionary,XLY,yfinance,
VWAGY,stock,Consumer Discretionary,XLY,yfinance,
VWAPY,stock,Consumer Discretionary,XLY,yfinance,
VWDRY,stock,Industrials,XLI,yfinance,
VWNAX,unknown,,,none,
VWO,etf_broad,,VWO,audit,ETF diversifié/obligataire/commodities — pas de secteur GICS
VWUAX,unknown,,,none,
VWUSX,unknown,,,none,
VXF,etf_broad,,VXF,audit,ETF diversifié/obligataire/commodities — pas de secteur GICS
VXRT,stock,Health Care,XLV,yfinance,
VXUS,etf_broad,,VXUS,audit,ETF diversifié/obligataire/commodities — pas de secteur GICS
VXX,unknown,,,none,
VYM,etf_broad,,VYM,audit,ETF diversifié/obligataire/commodities — pas de secteur GICS
VYX,stock,Information Technology,XLK,yfinance,
VZ,stock,Communication Services,XLC,yfinance,
W,stock,Consumer Discretionary,XLY,yfinance,
WAB,stock,Industrials,XLI,yfinance,
WAFD,stock,Financials,XLF,yfinance,
WAG,stock,Consumer Staples,XLP,llm,
WAGE,stock,Health Care,XLV,llm,
WAIR,stock,Industrials,XLI,llm,
WAK,unknown,,,none,
WAL,stock,Financials,XLF,yfinance,
WARFY,stock,Real Estate,XLRE,yfinance,
WASCX,unknown,,,none,
WASH,stock,Financials,XLF,yfinance,
WAT,stock,Health Care,XLV,yfinance,
WAVC,stock,Information Technology,XLK,llm,
WB,stock,Communication Services,XLC,yfinance,
WBA,stock,Consumer Staples,XLP,llm,
WBC,stock,Financials,XLF,llm,
WBD,stock,Communication Services,XLC,yfinance,
WBI,stock,Energy,XLE,yfinance,
WBK,stock,Financials,XLF,llm,
WBR,unknown,,,none,
WBS,stock,Financials,XLF,yfinance,
WBT,stock,Consumer Staples,XLP,llm,
WCAGY,stock,Consumer Staples,XLP,llm,
WCC,stock,Industrials,XLI,yfinance,
WCG,stock,Health Care,XLV,llm,
WCLD,stock,Information Technology,XLK,llm,
WCLX,stock,Consumer Staples,XLP,llm,
WCMIX,unknown,,,none,
WCN,stock,Industrials,XLI,yfinance,
WCRX,stock,Health Care,XLV,llm,
WDAY,stock,Information Technology,XLK,yfinance,
WDC,stock,Information Technology,XLK,yfinance,
WDFC,stock,Materials,XLB,yfinance,
WDR,stock,Financials,XLF,llm,
WDS,stock,Energy,XLE,yfinance,
WE,stock,Real Estate,XLRE,llm,
WEC,stock,Utilities,XLU,yfinance,
WELL,stock,Real Estate,XLRE,yfinance,
WES,stock,Energy,XLE,yfinance,
WETF,stock,Financials,XLF,llm,
WEX,stock,Information Technology,XLK,yfinance,
WF,stock,Financials,XLF,yfinance,
WFAFY,stock,Consumer Discretionary,XLY,yfinance,
WFC,stock,Financials,XLF,yfinance,
WFM,stock,Consumer Staples,XLP,llm,
WFRD,stock,Energy,XLE,yfinance,
WFT,stock,Energy,XLE,llm,
WGHPY,stock,Industrials,XLI,llm,
WGL,stock,Utilities,XLU,llm,
WGO,stock,Consumer Discretionary,XLY,yfinance,
WGP,stock,Energy,XLE,llm,
WH,stock,Consumer Discretionary,XLY,yfinance,
WHR,stock,Consumer Discretionary,XLY,yfinance,
WIFI,stock,Information Technology,XLK,llm,
WIN,stock,Communication Services,XLC,llm,
WINA,stock,Consumer Discretionary,XLY,yfinance,
WING,stock,Consumer Discretionary,XLY,yfinance,
WIT,stock,Information Technology,XLK,yfinance,
WIW,stock,Financials,XLF,yfinance,
WIX,stock,Information Technology,XLK,yfinance,
WJRYY,stock,Industrials,XLI,yfinance,
WK,stock,Information Technology,XLK,yfinance,
WKHS,stock,Consumer Discretionary,XLY,yfinance,
WLK,stock,Materials,XLB,yfinance,
WLL,stock,Energy,XLE,llm,
WLP,stock,Health Care,XLV,llm,
WLTW,stock,Financials,XLF,llm,
WM,stock,Industrials,XLI,yfinance,
WMB,stock,Energy,XLE,yfinance,
WMFFX,unknown,,,none,
WMGI,stock,Health Care,XLV,llm,
WMS,stock,Industrials,XLI,yfinance,
WMT,stock,Consumer Staples,XLP,yfinance,
WNR,stock,Energy,XLE,llm,
WNRP,stock,Energy,XLE,llm,
WOLWF,stock,Consumer Staples,XLP,yfinance,
WOOF,stock,Consumer Discretionary,XLY,yfinance,
WOPEY,stock,Utilities,XLU,llm,
WOR,stock,Industrials,XLI,yfinance,
WORK,stock,Information Technology,XLK,llm,
WP,stock,Information Technology,XLK,llm,
WPC,stock,Real Estate,XLRE,yfinance,
WPG,stock,Real Estate,XLRE,llm,
WPM,stock,Materials,XLB,yfinance,
WPP,stock,Communication Services,XLC,yfinance,
WPPGY,stock,Communication Services,XLC,llm,
WPX,stock,Energy,XLE,llm,
WPZ,stock,Energy,XLE,llm,
WR,stock,Utilities,XLU,llm,
WRB,stock,Financials,XLF,yfinance,
WRDLY,stock,Information Technology,XLK,yfinance,
WRK,stock,Materials,XLB,llm,
WRK-V,unknown,,,none,
WSBC,stock,Financials,XLF,yfinance,
WSC,stock,Industrials,XLI,yfinance,
WSFS,stock,Financials,XLF,yfinance,
WSH,stock,Financials,XLF,llm,
WSHFX,unknown,,,none,
WSM,stock,Consumer Discretionary,XLY,yfinance,
WSO,stock,Industrials,XLI,yfinance,
WST,stock,Health Care,XLV,yfinance,
WSTL,stock,Information Technology,XLK,yfinance,
WSTMX,unknown,,,none,
WTFC,stock,Financials,XLF,yfinance,
WTKWY,stock,Industrials,XLI,yfinance,
WTM,stock,Financials,XLF,yfinance,
WTR,stock,Utilities,XLU,llm,
WTRG,stock,Utilities,XLU,yfinance,
WTS,stock,Industrials,XLI,yfinance,
WTSHF,stock,Industrials,XLI,yfinance,
WTT,stock,Communication Services,XLC,llm,
WTW,stock,Financials,XLF,yfinance,
WU,stock,Financials,XLF,yfinance,
WW,stock,Health Care,XLV,yfinance,
WWAV,stock,Consumer Staples,XLP,llm,
WWD,stock,Industrials,XLI,yfinance,
WWE,stock,Communication Services,XLC,llm,
WWSYX,unknown,,,none,
WWW,stock,Consumer Discretionary,XLY,yfinance,
WX,stock,Utilities,XLU,llm,
WY,stock,Real Estate,XLRE,yfinance,
WY-Z,unknown,,,none,
WYN,stock,Consumer Discretionary,XLY,llm,
WYND,stock,Consumer Discretionary,XLY,llm,
WYNN,stock,Consumer Discretionary,XLY,yfinance,
X,stock,Materials,XLB,llm,
XAR,stock,Industrials,XLI,llm,
XBI,stock,Health Care,XLV,llm,
XCAPX,unknown,,,none,
XCEM,unknown,,,none,
XEC,stock,Energy,XLE,llm,
XEL,stock,Utilities,XLU,yfinance,
XELB,stock,Consumer Discretionary,XLY,yfinance,
XENT,stock,Health Care,XLV,llm,
XFIV,unknown,,,none,
XHR,stock,Real Estate,XLRE,yfinance,
XIACF,stock,Information Technology,XLK,yfinance,
XL,stock,Financials,XLF,llm,
XLB,etf_sector,,XLB,audit,ETF sectoriel SPDR = son propre proxy
XLC,etf_sector,,XLC,audit,ETF sectoriel SPDR = son propre proxy
XLE,etf_sector,,XLE,audit,ETF sectoriel SPDR = son propre proxy
XLF,etf_sector,,XLF,audit,ETF sectoriel SPDR = son propre proxy
XLI,etf_sector,,XLI,audit,ETF sectoriel SPDR = son propre proxy
XLK,etf_sector,,XLK,audit,ETF sectoriel SPDR = son propre proxy
XLNX,stock,Information Technology,XLK,llm,
XLP,etf_sector,,XLP,audit,ETF sectoriel SPDR = son propre proxy
XLRE,etf_sector,,XLRE,audit,ETF sectoriel SPDR = son propre proxy
XLS,stock,Industrials,XLI,llm,
XLU,etf_sector,,XLU,audit,ETF sectoriel SPDR = son propre proxy
XLV,etf_sector,,XLV,audit,ETF sectoriel SPDR = son propre proxy
XLY,etf_sector,,XLY,audit,ETF sectoriel SPDR = son propre proxy
XMEX,unknown,,,none,
XNGSY,stock,Utilities,XLU,yfinance,
XOG,stock,Energy,XLE,llm,
XOM,stock,Energy,XLE,yfinance,
XON,stock,Health Care,XLV,llm,
XONE,stock,Industrials,XLI,llm,
XP,stock,Financials,XLF,yfinance,
XPO,stock,Industrials,XLI,yfinance,
XPOI,unknown,,,none,
XPRO,stock,Energy,XLE,yfinance,
XRAY,stock,Health Care,XLV,yfinance,
XRSC,unknown,,,none,
XRT,stock,Consumer Discretionary,XLY,llm,
XRX,stock,Industrials,XLI,yfinance,
XSD,stock,Information Technology,XLK,llm,
XSLV,unknown,,,none,
XSOE,unknown,,,none,
XT,stock,Information Technology,XLK,llm,
XTWO,unknown,,,none,
XYIGY,stock,Materials,XLB,yfinance,
XYL,stock,Industrials,XLI,yfinance,
XYZ,stock,Information Technology,XLK,yfinance,
Y,stock,Financials,XLF,llm,
YACKX,unknown,,,none,
YAHOY,stock,Consumer Discretionary,XLY,yfinance,
YAMHY,stock,Consumer Discretionary,XLY,llm,
YARIY,stock,Materials,XLB,yfinance,
YASKY,stock,Industrials,XLI,yfinance,
YCS,unknown,,,none,
YELP,stock,Communication Services,XLC,yfinance,
YETI,stock,Consumer Discretionary,XLY,yfinance,
