representative_name,stock_name,buy_sell_flag,purchase_date,notification_date,invested_amount,min_amount,max_amount,transaction_year,ticker
LarsenRick,Union Pacific Corporation (UNP) [ST],P,2020-11-25,05/18/2023,"\$1,001 -\$15,000",1001.0,15000.0,2020.0,
LarsenRick,Union Pacific Corporation (UNP) [ST], S ,2021-03-31,05/18/2023," $1,001 - \$150002020",1001.0,15000.0,2021.0,
LarsenRick,UnitedHealth Group Incorporated,P,2022-01-06,05/18/2023,"\$1,001 -\$15,000",1001.0,15000.0,2022.0,UNH
LarsenRick,2000106174 Allstate Corporation (ALL) [ST], P ,2021-07-01,05/18/2023," $1,001 - \$150002020",1001.0,15000.0,2021.0,
LarsenRick,2000106176 Pioneer Natural Resources, P ,2021-07-01,05/18/2023," $1,001 - \$150002020",1001.0,15000.0,2021.0,
LarsenRick,"2000106182 Essex Property Trust, Inc. (ESS)", P ,2022-07-07,05/18/2023," $1,001 - \$150002020",1001.0,15000.0,2022.0,
LarsenRick,Allstate Corporation (ALL) [ST], S ,2023-07-05,07/13/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,ALL
LarsenRick,"Analog Devices, Inc. (ADI) [ST]",S,2023-07-05,07/13/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
LarsenRick,"Elevance Health, Inc. (ELV) [ST]", S ,2023-07-05,07/13/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
LarsenRick,Mastercard Incorporated (MA) [ST],P,2023-07-05,07/13/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
LarsenRick,"Motorola Solutions, Inc. (MSI) [ST]", P ,2023-07-05,07/13/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
LarsenRick,"Paychex, Inc. (PAYX) [ST]",P,2023-07-05,07/13/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
LarsenRick,"PNC Financial Services Group, Inc.", S ,2023-07-05,07/13/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,PNC
LarsenRick,S&P Global Inc. (SPGI) [ST],P,2023-07-05,07/13/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
LarsenRick,"Mondelez International, Inc. - Class A", P ,2023-10-04,10/05/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,MDLZ
LarsenRick,"2000111768 Mondelez International, Inc. - Class", P ,2023-10-04,10/05/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
LattaRobert E.,"Farmers & Merchants Bancorp, Inc.", P ,2023-01-20,02/04/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,FMAO
LattaRobert E.,"Farmers & Merchants Bancorp, Inc.", P ,2023-04-20,04/28/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,FMAO
LattaRobert E.,"Farmers & Merchants Bancorp, Inc.", P ,2023-06-01,05/31/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,FMAO
LattaRobert E.,Farmers & Merchants Bancorp Inc, P ,2023-07-20,08/04/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
LattaRobert E.,Farmers & Merchants Bancorp Inc, P ,2023-10-20,10/20/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
LeeSusie,Arthur J. Gallagher & Co. (AJG) [ST], S ,2023-04-20,05/03/2023," $15,001 - \$50000340",15001.0,50000.0,2023.0,
LeeSusie,"IQVIA Holdings, Inc. (IQV) [ST]",S (partial),2023-04-20,05/03/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
LeeSusie,LPL Financial Holdings Inc. (LPLA), S ,2023-04-20,05/03/2023," $15,001 - \$50000340",15001.0,50000.0,2023.0,
LeeSusie,Evoqua Water Technologies Corp., S ,2023-05-09,05/19/2023," $15,001 - \$50000340",15001.0,50000.0,2023.0,
LeeSusie,"Gartner, Inc. (IT) [ST]",S,2023-05-09,05/19/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
LeeSusie,"IQVIA Holdings, Inc. (IQV) [ST]", S ,2023-05-09,05/19/2023," $1,001 - \$15000340",1001.0,15000.0,2023.0,
LeeSusie,Keysight Technologies Inc. (KEYS),S,2023-05-09,05/19/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
LeeSusie,"Motorola Solutions, Inc. (MSI) [ST]", S ,2023-05-09,05/19/2023," $15,001 - \$50000340",15001.0,50000.0,2023.0,
LeeSusie,"Nasdaq, Inc. (NDAQ) [ST]",S,2023-05-09,05/19/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
LeeSusie,ON Semiconductor Corporation (ON), S ,2023-05-09,05/19/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
LeeSusie,Royal Caribbean Cruises Ltd. (RCL), S ,2023-09-13,09/18/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
LofgrenZoe,Deskworks Inc. [PS], S  (partial),2023-03-11,03/11/2023," $100,001 - \$250000",100001.0,250000.0,2023.0,
LofgrenZoe,"Expedia Group, Inc. (EXPE) [ST]",S,2022-08-25,05/05/2023,"\$1,001 -\$15,000",1001.0,15000.0,2022.0,
LofgrenZoe,2000093460 SP Union Pacific Corporation (UNP), P ,2022-04-04,05/10/2022," $15,001 - \$50000",15001.0,50000.0,2022.0,
LofgrenZoe,AbbVie Inc. (ABBV) [CS], S ,2023-05-26,06/06/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
LofgrenZoe,Accenture plc Class A Ordinary Shares,S,2023-05-25,06/06/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,ACN
LofgrenZoe,Adobe Inc. (ADBE) [ST], S ,2023-05-25,06/06/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
LofgrenZoe,"Amazon.com, Inc. (AMZN) [CS]",S,2023-05-26,06/06/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
LofgrenZoe,"American Electric Power Company,", S ,2023-05-25,06/06/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,AEP
LofgrenZoe,"American Electric Power Company,",S,2023-05-26,06/06/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,AEP
LofgrenZoe,American Tower Corporation (REIT), S ,2023-05-26,06/06/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
LofgrenZoe,"American Water Works Company, Inc.",S,2023-05-25,06/06/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,AWK
LofgrenZoe,Anheuser-Busch Inbev SA Sponsored, S ,2023-05-25,06/06/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,BUD
LofgrenZoe,Anheuser-Busch Inbev SA Sponsored,S,2023-05-26,06/06/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,BUD
LofgrenZoe,Aon plc Class A Ordinary Shares, S ,2023-05-25,06/06/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,AON
LofgrenZoe,"Applied Materials, Inc. (AMAT) [CS]",S,2023-05-26,06/06/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
LofgrenZoe,Ares Capital Corporation - Closed End, S ,2023-05-25,06/06/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
LofgrenZoe,ASML Holding N.V. - New York,S,2023-05-25,06/06/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,ASML
LofgrenZoe,AT&T Inc. (T) [ST], S ,2023-05-25,06/06/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,T
LofgrenZoe,"Avangrid, Inc. (AGR) [ST]",S,2023-05-25,06/06/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
LofgrenZoe,Bank of America Corporation (BAC), S ,2023-05-25,06/06/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
LofgrenZoe,Bank of America Corporation (BAC),S,2023-05-26,06/06/2023,"\$15,001 -\$50,000",15001.0,50000.0,2023.0,
LofgrenZoe,Bank Of Montreal (BMO) [CS], S ,2023-05-26,06/06/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
LofgrenZoe,"BCE, Inc. (BCE) [ST]",S,2023-05-25,06/06/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
LofgrenZoe,"Becton, Dickinson and Company", S ,2023-05-25,06/06/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,BDX
LofgrenZoe,Berkshire Hathaway Inc. New,S,2023-05-25,06/06/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,BRK-B
LofgrenZoe,Blackstone Inc. (BX) [ST], S ,2023-05-25,06/06/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
LofgrenZoe,"Caterpillar, Inc. (CAT) [CS]",S,2023-05-26,06/06/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
LofgrenZoe,Cincinnati Financial Corporation, S ,2023-05-25,06/06/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
LofgrenZoe,Cintas Corporation (CTAS) [ST],S,2023-05-25,06/06/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
LofgrenZoe,"Cisco Systems, Inc. (CSCO) [ST]", S ,2023-05-25,06/06/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
LofgrenZoe,"Cisco Systems, Inc. (CSCO) [CS]",S,2023-05-26,06/06/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
LofgrenZoe,"Citigroup, Inc. (C) [CS]", S ,2023-05-26,06/06/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
LofgrenZoe,CME Group Inc. - Class A (CME) [ST],S,2023-05-25,06/06/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
LofgrenZoe,Coca-Cola Company (KO) [ST], S ,2023-05-25,06/06/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,KO
LofgrenZoe,Comcast Corporation - Class A,S,2023-05-25,06/06/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,CMCSA
LofgrenZoe,Costco Wholesale Corporation (COST), S ,2023-05-25,06/06/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
LofgrenZoe,Crown Castle Inc. (CCI) [ST],S,2023-05-25,06/06/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
LofgrenZoe,CVS Health Corporation (CVS) [CS], S ,2023-05-26,06/06/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
LofgrenZoe,Danaher Corporation (DHR) [ST],S,2023-05-25,06/06/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
LofgrenZoe,Deckers Outdoor Corporation (DECK), S ,2023-05-25,06/06/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,DECK
LofgrenZoe,"Dominion Energy, Inc. (D) [ST]",S,2023-05-25,06/06/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
LofgrenZoe,Duke Energy Corporation (DUK) [ST], S ,2023-05-25,06/06/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,DUK
LofgrenZoe,Edwards Lifesciences Corporation,S,2023-05-25,06/06/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,EW
LofgrenZoe,Emerson Electric Company (EMR), S ,2023-05-25,06/06/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
LofgrenZoe,Entergy Corporation (ETR) [ST],S,2023-05-25,06/06/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
LofgrenZoe,"Equinix, Inc. (EQIX) [ST]", S ,2023-05-25,06/06/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
LofgrenZoe,Eversource Energy (ES) [ST],S,2023-05-25,06/06/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,ES
LofgrenZoe,Fifth Third Bancorp (FITB) [ST], S ,2023-05-25,06/06/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
LofgrenZoe,First Horizon Corporation (FHN) [ST],S,2023-05-25,06/06/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
LofgrenZoe,"General Mills, Inc. (GIS) [ST]", S ,2023-05-25,06/06/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
LofgrenZoe,"Gilead Sciences, Inc. (GILD) [ST]",S,2023-05-25,06/06/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
LofgrenZoe,"Hartford Financial Services Group,", S ,2023-05-25,06/06/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
LofgrenZoe,"HCA Healthcare, Inc. (HCA) [ST]",S,2023-05-25,06/06/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
LofgrenZoe,"Interpublic Group of Companies, Inc.", S ,2023-05-25,06/06/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
LofgrenZoe,Jefferies Financial Group Inc. (JEF),S,2023-05-26,06/06/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
LofgrenZoe,JP Morgan Chase & Co. (JPM) [ST], S ,2023-05-25,06/06/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
LofgrenZoe,KLA Corporation (KLAC) [CS],S,2023-05-26,06/06/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
LofgrenZoe,"Lucid Group, Inc. (LCID) [ST]", S ,2023-05-25,06/06/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
LofgrenZoe,Mastercard Incorporated (MA) [ST],S,2023-05-25,06/06/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
LofgrenZoe,McDonald's Corporation (MCD) [ST], S ,2023-05-25,06/06/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
LofgrenZoe,"Merck & Company, Inc. Common",S,2023-05-25,06/06/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,MRK
LofgrenZoe,"MetLife, Inc. (MET) [ST]", S ,2023-05-25,06/06/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
LofgrenZoe,Mid-America Apartment,S,2023-05-25,06/06/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
LofgrenZoe,Morgan Stanley (MS) [CS], S ,2023-05-26,06/06/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
LofgrenZoe,"NetApp, Inc. (NTAP) [CS]",S,2023-05-26,06/06/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
LofgrenZoe,"NextEra Energy, Inc. (NEE) [ST]", S ,2023-05-25,06/06/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
LofgrenZoe,"NNN REIT, Inc. (NNN) [ST]",S,2023-05-25,06/06/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
LofgrenZoe,NXP Semiconductors N.V. (NXPI), S ,2023-05-25,06/06/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
LofgrenZoe,"Old Dominion Freight Line, Inc.",S,2023-05-25,06/06/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
LofgrenZoe,Oracle Corporation Ordinary Shares, S ,2023-05-26,06/06/2023," $15,001 - \$50000",15001.0,50000.0,2023.0,
LofgrenZoe,Paramount Global Ltd. [CS],S,2023-05-26,06/06/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
LofgrenZoe,"Paychex, Inc. (PAYX) [ST]", S ,2023-05-25,06/06/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
LofgrenZoe,"Pepsico, Inc. (PEP) [ST]",S,2023-05-25,06/06/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,PEP
LofgrenZoe,"Pfizer, Inc. (PFE) [CS]", S ,2023-05-26,06/06/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
LofgrenZoe,Procter & Gamble Company (PG) [ST],S,2023-05-25,06/06/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,PG
LofgrenZoe,"ProLogis, Inc. (PLD) [ST]", S ,2023-05-25,06/06/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
LofgrenZoe,QUALCOMM Incorporated (QCOM),S,2023-05-25,06/06/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
LofgrenZoe,"Quanta Services, Inc. (PWR) [ST]", S ,2023-05-25,06/06/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
LofgrenZoe,"Roper Technologies, Inc. (ROP) [ST]",S,2023-05-25,06/06/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,ROP
LofgrenZoe,S&P Global Inc. (SPGI) [ST], S ,2023-05-25,06/06/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
LofgrenZoe,Sherwin-Williams Company (SHW),S,2023-05-25,06/06/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,SHW
LofgrenZoe,Sonoco Products Company (SON), S ,2023-05-25,06/06/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
LofgrenZoe,Southern Company (SO) [ST],S,2023-05-25,06/06/2023,"\$15,001 -\$50,000",15001.0,50000.0,2023.0,SO
LofgrenZoe,Starbucks Corporation (SBUX) [ST], S ,2023-05-25,06/06/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
LofgrenZoe,Thermo Fisher Scientific Inc (TMO),S,2023-05-25,06/06/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
LofgrenZoe,"TJX Companies, Inc. (TJX) [ST]", S ,2023-05-25,06/06/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,TJX
LofgrenZoe,"T-Mobile US, Inc. (TMUS) [ST]",S,2023-05-25,06/06/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,TMUS
LofgrenZoe,Trane Technologies plc (TT) [ST], S ,2023-05-25,06/06/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,TT
LofgrenZoe,TransUnion (TRU) [ST],S,2023-05-25,06/06/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
LofgrenZoe,U.S. Bancorp (USB) [CS], S ,2023-05-26,06/06/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
LofgrenZoe,Union Pacific Corporation (UNP) [CS],S,2023-05-26,06/06/2023,"\$15,001 -\$50,000",15001.0,50000.0,2023.0,
LofgrenZoe,UnitedHealth Group Incorporated, S ,2023-05-25,06/06/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,UNH
LofgrenZoe,UnitedHealth Group Incorporated,S,2023-05-26,06/06/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,UNH
LofgrenZoe,Verizon Communications Inc. (VZ), S ,2023-05-25,06/06/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
LofgrenZoe,Verizon Communications Inc. (VZ),S,2023-05-26,06/06/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
LofgrenZoe,Visa Inc. (V) [ST], S ,2023-05-25,06/06/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,V
LofgrenZoe,"Walgreens Boots Alliance, Inc. (WBA)",S,2023-05-26,06/06/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
LofgrenZoe,Walt Disney Company (DIS) [ST], S ,2023-05-25,06/06/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,DIS
LofgrenZoe,Wells Fargo & Company (WFC) [CS],S,2023-05-26,06/06/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
LofgrenZoe,Westpac Banking Corporation (WBK), S ,2023-05-26,06/06/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
LofgrenZoe,Zoetis Inc. Class A (ZTS) [ST],S,2023-05-25,06/06/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
LynchStephen F.,American Funds Income Fund of, P ,2021-12-30,01/11/2023," $15,001 - \$5000040312302240320224",15001.0,50000.0,2021.0,
LynchStephen F.,Fidelity Emerging Markets Mutual,P,2022-12-30,01/11/2023,"\$1,001 -\$15,000",1001.0,15000.0,2022.0,
LynchStephen F.,Invesco Development Markets Mutual, S ,2022-12-30,01/11/2023," $1,001 - \$1500040312302240320224",1001.0,15000.0,2022.0,
LynchStephen F.,Nationwide Investor Destination,S,2022-12-30,01/11/2023,"\$15,001 -\$50,000",15001.0,50000.0,2022.0,
ManningKathy,Seven Bridges Long/Short Equity, S ,2022-12-30,01/03/2023, Spouse/DC Over,,,2022.0,out of scope
ManningKathy,Seven Bridges Long/Short Equity,S (partial),2022-12-30,01/03/2023,"\$100,001 -\$250,000",100001.0,250000.0,2022.0,out of scope
ManningKathy,Seven Bridges Long/Short Equity, S  (partial),2022-12-30,01/03/2023," $500,001 - \$1000000",500001.0,1000000.0,2022.0,out of scope
ManningKathy,Seven Bridges Long/Short Equity,S (partial),2022-12-30,01/03/2023,"\$100,001 -\$250,000",100001.0,250000.0,2022.0,out of scope
ManningKathy,Seven Bridges Multi-Strategy Fund, P ,2022-12-30,01/03/2023," $250,001 - \$500000",250001.0,500000.0,2022.0,out of scope
ManningKathy,Seven Bridges Multi-Strategy Fund,P,2022-12-30,01/03/2023,"\$100,001 -\$250,000",100001.0,250000.0,2022.0,out of scope
ManningKathy,Seven Bridges Strategic Equity Fund, P ,2022-12-30,01/03/2023," $250,001 - \$500000",250001.0,500000.0,2022.0,out of scope
ManningKathy,Seven Bridges Strategic Equity Fund,P,2022-12-30,01/03/2023,"\$100,001 -\$250,000",100001.0,250000.0,2022.0,out of scope
ManningKathy,Ecolab Inc. (ECL) [ST], S  (partial),2023-03-31,04/11/2023," $15,001 - \$50000",15001.0,50000.0,2023.0,
ManningKathy,Abbott Laboratories (ABT) [ST], P ,2023-04-28,05/02/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
ManningKathy,AbbVie Inc. (ABBV) [ST],S (partial),2023-04-28,05/02/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
ManningKathy,AbbVie Inc. (ABBV) [ST], S  (partial),2023-04-28,05/02/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
ManningKathy,AbbVie Inc. (ABBV) [ST],S (partial),2023-04-28,05/02/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
ManningKathy,Accenture plc Class A Ordinary, P ,2023-04-28,05/02/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,ACN
ManningKathy,Accenture plc Class A Ordinary,P,2023-04-28,05/02/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,ACN
ManningKathy,Alphabet Inc. - Class A (GOOGL) [ST], S  (partial),2023-04-28,05/02/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
ManningKathy,Alphabet Inc. - Class A (GOOGL) [ST],S (partial),2023-04-28,05/02/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
ManningKathy,Alphabet Inc. - Class A (GOOGL) [ST], S  (partial),2023-04-28,05/02/2023," $1,001 - \$150002011",1001.0,15000.0,2023.0,
ManningKathy,Amgen Inc. (AMGN) [ST],P,2023-04-28,05/02/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
ManningKathy,Aon plc Class A Ordinary Shares, P ,2023-04-28,05/02/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,AON
ManningKathy,Apple Inc. (AAPL) [ST],P,2023-04-28,05/02/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
ManningKathy,Apple Inc. (AAPL) [ST], P ,2023-04-28,05/02/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
ManningKathy,Apple Inc. (AAPL) [ST],P,2023-04-28,05/02/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
ManningKathy,"Caterpillar, Inc. (CAT) [ST]", S  (partial),2023-04-28,05/02/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
ManningKathy,Centene Corporation (CNC) [ST],P,2023-04-28,05/02/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
ManningKathy,Centene Corporation (CNC) [ST], P ,2023-04-28,05/02/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
ManningKathy,Chubb Limited (CB) [ST],S (partial),2023-04-28,05/02/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
ManningKathy,"Citizens Financial Group, Inc. (CFG)", P ,2023-04-28,05/02/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
ManningKathy,"Citizens Financial Group, Inc. (CFG)",P,2023-04-28,05/02/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
ManningKathy,"Estee Lauder Companies, Inc. (EL)", S  (partial),2023-04-28,05/03/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,EL
ManningKathy,"Estee Lauder Companies, Inc. (EL)",S (partial),2023-04-28,05/02/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,EL
ManningKathy,Intuit Inc. (INTU) [ST], P ,2023-04-28,05/02/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
ManningKathy,Intuit Inc. (INTU) [ST],P,2023-04-28,05/03/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
ManningKathy,JP Morgan Chase & Co. (JPM) [ST], S  (partial),2023-04-28,05/02/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
ManningKathy,JP Morgan Chase & Co. (JPM) [ST],S (partial),2023-04-28,05/02/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
ManningKathy,Lam Research Corporation (LRCX), P ,2023-04-28,05/02/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
ManningKathy,Lockheed Martin Corporation (LMT),S (partial),2023-04-28,05/02/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
ManningKathy,Lockheed Martin Corporation (LMT), S  (partial),2023-04-28,05/02/2023," $1,001 - \$150002011",1001.0,15000.0,2023.0,
ManningKathy,Lockheed Martin Corporation (LMT),S (partial),2023-04-28,05/02/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
ManningKathy,Medtronic plc. Ordinary Shares, P ,2023-04-28,05/03/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,MDT
ManningKathy,Medtronic plc. Ordinary Shares,P,2023-04-28,05/02/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,MDT
ManningKathy,"Micron Technology, Inc. (MU) [ST]", S  (partial),2023-04-28,05/02/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
ManningKathy,Microsoft Corporation (MSFT) [ST],P,2023-04-28,05/02/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
ManningKathy,Microsoft Corporation (MSFT) [ST], P ,2023-04-28,05/02/2023," $1,001 - \$150002011",1001.0,15000.0,2023.0,
ManningKathy,Microsoft Corporation (MSFT) [ST],P,2023-04-28,05/02/2023,"\$15,001 -\$50,000",15001.0,50000.0,2023.0,
ManningKathy,"Nike, Inc. (NKE) [ST]", S  (partial),2023-04-28,05/02/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
ManningKathy,"Nike, Inc. (NKE) [ST]",S (partial),2023-04-28,05/02/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
ManningKathy,NVIDIA Corporation (NVDA) [ST], P ,2023-04-28,05/02/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
ManningKathy,NVIDIA Corporation (NVDA) [ST],P,2023-04-28,05/02/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
ManningKathy,Packaging Corporation of America, P ,2023-04-28,05/02/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
ManningKathy,Packaging Corporation of America,P,2023-04-28,05/02/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
ManningKathy,"PayPal Holdings, Inc. (PYPL) [ST]", P ,2023-04-28,05/02/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
ManningKathy,"PayPal Holdings, Inc. (PYPL) [ST]",P,2023-04-28,05/02/2023,"\$1,001 -\$15,000",1001.0,15000.0,2023.0,
ManningKathy,"Pfizer, Inc. (PFE) [ST]", P ,2023-04-28,05/02/2023," $1,001 - \$15000",1001.0,15000.0,2023.0,
